0.24	-0.08310249307479367
0.312	-0.3739612188365662
0.398	-0.49861495844875137
0.498	-0.49861495844875137
0.598	-0.49861495844875137
0.644	-1.0387811634349013
0.695	-0.7479224376731288
0.798	-1.662049861495845
0.900	-2.825484764542935
0.996	-4.113573407202217
2.000	-20.152354570637122
2.5	-21.71597633136095
3.0	-24.55621301775149
4.0	-31.65680473372781
5.0	-35.02958579881657
7.0	-42.84023668639053
9.0	-52.071005917159766
10.0	-56.15384615384615
